Student_ID,Age,Gender,Marital_Status,Course_Chosen,Application_Mode,Residence_Location,Parental_Education,Parental_Income_Level,Employment_Status,Socioeconomic_Level,Study_Career,Attendance,Grade_0_10,Approval_Ratio,Semester_Average_Grade,Retention,Unemployment_Rate,Inflation_Rate,Regional_GDP,Year,Soc_Num
STUD_16,25,Female,Married,Social Service,In-person,Urban,High School,58843.0,Part-time,Low,Arts,92.0,4.3373038,1.5,1.4,1,5,2.5,25000,2019,1
STUD_323,27,Female,Married,Social Service,Referral,Urban,Bachelor,62967.0,Part-time,Medium,Engineering,86.9,5.905411131666667,0.57,1.88,1,5,2.5,25000,2021,2
STUD_116,24,Female,Single,Education,Referral,Urban,PhD,101410.0,Part-time,Low,Business,98.4,4.0699302033333336,0.25,3.15,0,5,2.5,25000,2018,1
STUD_24,25,Male,Widowed,Technologies,Online,Rural,Master,99053.0,Employed,Low,Business,88.9,6.013681418333333,0.5,1.04,1,5,2.5,25000,2017,1
STUD_399,29,Male,Married,Design,Online,Suburban,Master,42340.0,Employed,Medium,Science,82.0,5.562340973333334,0.83,0.22,1,5,2.5,25000,2018,2
STUD_273,28,Male,Married,Management,Referral,Urban,High School,66547.0,Unemployed,High,Business,66.2,6.665482258333334,2.0,1.77,0,5,2.5,25000,2017,3
STUD_268,18,Male,Divorced,Management,In-person,Urban,High School,37666.0,Employed,Low,Science,63.1,5.779460996666667,0.83,1.62,0,5,2.5,25000,2018,1
STUD_345,18,Male,Widowed,Nursing,Online,Urban,High School,102417.0,Unemployed,Low,Engineering,60.4,4.7538547116666665,0.25,2.2,1,5,2.5,25000,2019,1
STUD_327,23,Male,Divorced,Technologies,In-person,Suburban,Bachelor,36779.0,Part-time,Low,Science,73.1,5.7058132,0.0,1.74,0,5,2.5,25000,2019,1
STUD_172,20,Female,Married,Journalism,Online,Urban,Bachelor,119083.0,Employed,High,Business,88.8,6.331320581666668,1.0,1.99,0,5,2.5,25000,2019,3
STUD_490,20,Male,Widowed,Nursing,Referral,Suburban,Bachelor,48893.0,Part-time,High,Engineering,70.5,5.948414378333333,0.25,0.71,0,5,2.5,25000,2020,3
STUD_114,26,Female,Divorced,Management,Referral,Urban,Master,102656.0,Unemployed,Medium,Business,67.2,4.955338721666667,0.75,1.62,1,5,2.5,25000,2020,2
STUD_387,28,Female,Married,Agronomy,In-person,Rural,PhD,44287.0,Unemployed,Low,Arts,60.9,6.289265940000001,0.71,3.54,0,5,2.5,25000,2017,1
STUD_288,23,Female,Single,Agronomy,In-person,Rural,High School,82075.0,Part-time,High,Arts,87.0,3.934689283333333,0.38,3.05,0,5,2.5,25000,2018,3
STUD_14,22,Female,Married,Technologies,Referral,Rural,Bachelor,10360.5,Employed,Low,Business,93.6,1.66707457,0.0,2.29,0,5,2.5,25000,2019,1
STUD_492,21,Male,Divorced,Design,Online,Rural,Bachelor,95609.0,Part-time,High,Science,92.6,5.803346933333334,1.2,2.08,0,5,2.5,25000,2019,3
STUD_54,20,Female,Single,Agronomy,Referral,Suburban,Bachelor,45313.0,Employed,Medium,Engineering,97.0,4.141504666666666,0.0,2.38,1,5,2.5,25000,2018,2
STUD_189,30,Male,Married,Education,Online,Suburban,Master,115438.0,Employed,Medium,Science,72.3,3.5069259950000005,0.5,0.65,1,5,2.5,25000,2019,2
STUD_86,27,Male,Single,Design,Online,Suburban,High School,95091.0,Unemployed,Low,Arts,99.6,6.618680206666666,1.5,3.77,0,5,2.5,25000,2018,1
STUD_392,19,Male,Single,Journalism,Referral,Urban,High School,85091.0,Unemployed,High,Business,73.8,6.346716118333333,2.0,3.06,1,5,2.5,25000,2021,3
STUD_231,30,Male,Married,Management,Referral,Rural,Master,94219.0,Part-time,Medium,Business,85.0,3.9362375450000004,0.88,2.76,0,5,2.5,25000,2021,2
STUD_283,27,Male,Divorced,Social Service,Referral,Suburban,Bachelor,29816.0,Unemployed,Low,Engineering,67.5,4.396541545,4.0,0.01,1,5,2.5,25000,2017,1
STUD_123,26,Male,Married,Nursing,In-person,Suburban,Bachelor,43571.0,Unemployed,Medium,Arts,68.8,4.241862946666666,0.25,0.95,0,5,2.5,25000,2020,2
STUD_36,27,Male,Divorced,Nursing,Online,Suburban,Bachelor,105248.0,Employed,Low,Business,66.4,6.027943023333333,0.0,0.54,1,5,2.5,25000,2019,1
STUD_108,28,Female,Single,Design,Online,Urban,Bachelor,83142.0,Part-time,Low,Business,97.9,3.722056855,0.71,1.76,1,5,2.5,25000,2021,1
STUD_480,28,Male,Married,Design,Referral,Suburban,Bachelor,95918.0,Unemployed,Medium,Business,92.0,6.1457439266666665,1.33,1.67,0,5,2.5,25000,2021,2
STUD_340,27,Male,Married,Nursing,Referral,Suburban,High School,43123.0,Unemployed,High,Science,86.9,3.669219961666667,7.0,2.79,1,5,2.5,25000,2018,3
STUD_20,30,Female,Married,Nursing,Online,Urban,High School,85634.0,Part-time,High,Engineering,84.6,3.9610233700000004,0.0,3.48,0,5,2.5,25000,2020,3
STUD_355,25,Male,Single,Technologies,Online,Suburban,High School,74467.0,Unemployed,Medium,Business,98.3,4.855600801666666,0.5,0.13,0,5,2.5,25000,2021,2
STUD_66,18,Female,Married,Agronomy,In-person,Rural,High School,106081.0,Unemployed,Low,Arts,99.6,3.5228872100000004,5.0,5.802279567,0,5,2.5,25000,2020,1
STUD_138,30,Male,Married,Journalism,Online,Rural,Bachelor,89679.0,Unemployed,Low,Science,61.7,5.384217296666667,1.17,0.48,0,5,2.5,25000,2020,1
STUD_464,23,Male,Single,Technologies,In-person,Suburban,Bachelor,59701.0,Employed,High,Engineering,69.2,4.330897698333334,0.8,2.18,1,5,2.5,25000,2018,3
STUD_78,30,Male,Single,Agronomy,Referral,Suburban,Bachelor,62434.0,Unemployed,High,Business,87.7,3.3580238416666663,0.5,3.77,0,5,2.5,25000,2018,3
STUD_187,25,Female,Divorced,Technologies,In-person,Rural,High School,40051.0,Part-time,Low,Business,86.0,3.48274607,4.0,3.4,1,5,2.5,25000,2017,1
STUD_428,30,Female,Widowed,Education,Referral,Rural,Bachelor,84467.0,Part-time,High,Arts,80.3,5.625880431666666,0.33,1.12,1,5,2.5,25000,2020,3
STUD_89,27,Male,Single,Social Service,Referral,Rural,Bachelor,68819.0,Unemployed,High,Business,83.2,5.42458136,1.5,1.71,0,5,2.5,25000,2021,3
STUD_134,21,Female,Divorced,Management,Referral,Urban,Bachelor,47648.0,Part-time,Medium,Arts,82.1,5.8738352166666665,0.8,0.32,1,5,2.5,25000,2021,2
STUD_387,28,Female,Married,Agronomy,In-person,Rural,PhD,44287.0,Unemployed,Low,Arts,60.9,6.289265940000001,0.71,3.54,0,5,2.5,25000,2017,1
STUD_6,18,Male,Widowed,Agronomy,In-person,Rural,Bachelor,10360.5,Part-time,Medium,Science,68.7,1.66707457,0.5,1.41,0,5,2.5,25000,2020,2
STUD_485,27,Female,Divorced,Technologies,Referral,Suburban,Bachelor,26756.0,Employed,High,Arts,69.1,6.402301068333333,3.0,2.39,0,5,2.5,25000,2018,3
STUD_418,45,Female,Single,Technologies,Referral,Rural,Bachelor,63722.0,Part-time,High,Business,93.4,4.748035898333333,0.67,2.06,1,5,2.5,25000,2018,3
STUD_311,22,Male,Single,Journalism,In-person,Urban,Bachelor,79744.0,Part-time,Medium,Science,95.0,5.343070086666667,0.0,2.88,1,5,2.5,25000,2017,2
STUD_443,22,Female,Divorced,Management,Online,Urban,Bachelor,51390.0,Unemployed,Medium,Business,80.2,3.701387893333334,2.0,3.07,0,5,2.5,25000,2017,2
STUD_75,18,Female,Married,Education,Referral,Suburban,PhD,103523.0,Unemployed,Medium,Engineering,84.1,6.314200025,0.83,0.62,1,5,2.5,25000,2019,2
STUD_351,28,Female,Single,Management,Referral,Urban,Master,100963.0,Employed,Low,Arts,80.7,5.8715538983333335,0.88,1.7,1,5,2.5,25000,2019,1
STUD_211,30,Female,Divorced,Social Service,In-person,Urban,Bachelor,72032.0,Part-time,Low,Engineering,71.5,4.033950913333333,0.0,1.89,1,5,2.5,25000,2020,1
STUD_370,30,Male,Divorced,Management,In-person,Urban,Master,40974.0,Employed,High,Science,72.0,3.8274847299999997,0.5,2.84,0,5,2.5,25000,2020,3
STUD_84,19,Male,Single,Journalism,Referral,Rural,Master,106014.0,Part-time,High,Science,66.8,4.42357266,4.0,2.14,0,5,2.5,25000,2018,3
STUD_341,20,Male,Married,Technologies,In-person,Rural,Bachelor,100561.0,Employed,Medium,Engineering,81.9,5.812665715,1.33,3.65,0,5,2.5,25000,2019,2
STUD_119,21,Female,Single,Technologies,In-person,Suburban,High School,37236.0,Part-time,Medium,Science,63.6,5.3032615,2.0,1.36,1,5,2.5,25000,2018,2
STUD_439,24,Male,Married,Social Service,In-person,Urban,Bachelor,57875.0,Part-time,High,Arts,72.9,6.570277965,1.5,0.62,1,5,2.5,25000,2020,3
STUD_7,23,Male,Widowed,Agronomy,Online,Suburban,Master,179712.0,Part-time,Low,Science,65.7,9.998223388333333,0.71,2.57,1,5,2.5,25000,2017,1
STUD_487,29,Male,Single,Design,Referral,Suburban,Bachelor,84780.0,Part-time,High,Arts,96.2,6.547518045,0.0,1.08,1,5,2.5,25000,2020,3
STUD_415,24,Male,Single,Agronomy,In-person,Urban,Bachelor,53343.0,Employed,Low,Business,61.7,4.650769648333333,1.6,3.25,1,5,2.5,25000,2021,1
STUD_139,29,Male,Married,Social Service,Referral,Rural,High School,107988.0,Unemployed,Medium,Arts,84.9,3.559066158333333,0.5,0.61,1,5,2.5,25000,2019,2
STUD_237,22,Male,Married,Journalism,In-person,Urban,PhD,20721.0,Unemployed,Medium,Business,97.4,3.6357731183333337,1.67,0.46,1,5,2.5,25000,2017,2
STUD_56,30,Male,Married,Management,In-person,Urban,Master,86382.0,Unemployed,Medium,Arts,85.2,6.320789766666667,0.0,0.37,1,5,2.5,25000,2017,2
STUD_93,22,Female,Divorced,Journalism,Online,Urban,High School,62454.0,Part-time,Low,Science,73.4,4.743956231666667,0.0,0.8,0,5,2.5,25000,2019,1
STUD_350,18,Female,Widowed,Design,Referral,Rural,PhD,26685.0,Unemployed,Low,Science,62.6,5.73656551,0.67,2.67,0,5,2.5,25000,2019,1
STUD_203,26,Female,Divorced,Technologies,Referral,Suburban,PhD,23598.0,Employed,Low,Arts,72.7,5.4861269749999995,6.0,3.46,0,5,2.5,25000,2020,1
STUD_247,23,Female,Widowed,Nursing,Referral,Suburban,Bachelor,111765.0,Employed,Medium,Engineering,77.5,5.649219653333334,1.75,0.17,0,5,2.5,25000,2018,2
STUD_442,24,Male,Widowed,Technologies,Online,Suburban,PhD,35920.0,Unemployed,Low,Arts,75.9,4.056766746666667,6.0,3.31,0,5,2.5,25000,2017,1
STUD_148,29,Male,Widowed,Journalism,Online,Rural,High School,46138.0,Unemployed,Medium,Arts,71.8,5.575207355,0.86,3.97,1,5,2.5,25000,2019,2
STUD_32,24,Female,Divorced,Design,Referral,Rural,High School,45670.0,Unemployed,Medium,Business,85.4,4.434012496666667,0.17,2.48,1,5,2.5,25000,2017,2
STUD_65,21,Male,Single,Nursing,In-person,Rural,Master,31052.0,Part-time,Low,Engineering,74.6,5.361294361666666,0.25,0.73,0,5,2.5,25000,2018,1
STUD_456,22,Female,Single,Technologies,In-person,Rural,PhD,47572.0,Unemployed,Low,Engineering,88.7,4.765405763333333,1.33,2.72,0,5,2.5,25000,2020,1
STUD_315,29,Female,Married,Journalism,Online,Rural,Master,81513.0,Employed,High,Engineering,78.1,4.374421788333334,1.5,1.47,1,5,2.5,25000,2020,3
STUD_83,21,Female,Married,Nursing,Online,Urban,High School,91187.0,Part-time,Medium,Business,79.6,6.410866938333334,1.33,1.09,0,5,2.5,25000,2017,2
STUD_378,28,Female,Divorced,Agronomy,Online,Urban,High School,34420.0,Unemployed,Low,Arts,80.1,4.115894046666667,0.5,3.06,1,5,2.5,25000,2017,1
STUD_477,23,Female,Divorced,Journalism,Online,Rural,Bachelor,22746.0,Part-time,Low,Engineering,77.7,3.948832326666667,0.83,2.18,1,5,2.5,25000,2021,1
STUD_26,27,Male,Married,Technologies,In-person,Urban,Master,64703.0,Employed,High,Engineering,97.5,4.234641208333334,3.5,0.91,0,5,2.5,25000,2021,3
STUD_169,21,Male,Divorced,Nursing,Referral,Suburban,Bachelor,110360.0,Part-time,High,Business,84.9,5.416477275,1.67,0.4,0,5,2.5,25000,2020,3
STUD_219,22,Male,Divorced,Journalism,Referral,Rural,Bachelor,79349.0,Part-time,Low,Arts,65.8,5.7516508900000005,7.0,1.37,0,5,2.5,25000,2020,1
STUD_5,26,Male,Married,Agronomy,Online,Rural,Master,179712.0,Part-time,Medium,Arts,63.0,9.998223388333333,1.5,2.5,0,5,2.5,25000,2017,2
STUD_47,28,Female,Divorced,Social Service,Referral,Urban,PhD,69521.0,Employed,Low,Engineering,98.7,3.5914495866666667,0.71,2.14,1,5,2.5,25000,2017,1
STUD_267,20,Female,Married,Education,Referral,Suburban,Bachelor,91650.0,Part-time,High,Science,95.6,4.444317461666667,1.0,0.34,1,5,2.5,25000,2020,3
STUD_12,18,Male,Widowed,Technologies,In-person,Suburban,PhD,10360.5,Employed,Low,Arts,81.1,1.66707457,2.33,0.3,0,5,2.5,25000,2021,1
STUD_218,25,Female,Married,Journalism,Online,Rural,Bachelor,87109.0,Part-time,Medium,Business,88.9,4.0252441150000005,1.17,0.91,1,5,2.5,25000,2021,2
STUD_453,28,Male,Widowed,Management,In-person,Rural,PhD,42566.0,Part-time,High,Business,96.2,5.659481721666667,0.71,0.72,1,5,2.5,25000,2020,3
STUD_143,25,Female,Single,Technologies,In-person,Urban,Bachelor,74723.0,Unemployed,High,Business,79.1,3.5411807766666663,0.75,0.5,0,5,2.5,25000,2017,3
STUD_227,21,Male,Married,Agronomy,In-person,Suburban,Master,70085.0,Employed,Medium,Science,61.5,5.7987467566666675,0.2,1.96,1,5,2.5,25000,2020,2
STUD_48,30,Male,Single,Nursing,Referral,Urban,Bachelor,93861.0,Unemployed,Medium,Business,93.0,4.244512265,1.0,2.37,1,5,2.5,25000,2019,2
STUD_202,22,Female,Widowed,Journalism,Referral,Rural,Bachelor,71353.0,Unemployed,Low,Science,87.9,4.095316205,1.4,1.37,0,5,2.5,25000,2021,1
STUD_94,23,Female,Widowed,Journalism,Online,Rural,Bachelor,47329.0,Unemployed,High,Engineering,98.2,3.9646905666666665,1.25,0.58,0,5,2.5,25000,2021,3
STUD_161,19,Male,Divorced,Design,Referral,Rural,PhD,47888.0,Employed,Medium,Business,86.7,6.629166741666666,0.8,2.54,1,5,2.5,25000,2020,2
STUD_343,22,Female,Divorced,Management,Online,Urban,PhD,52102.0,Part-time,Medium,Science,97.5,5.082388303333333,1.0,1.25,0,5,2.5,25000,2021,2
STUD_312,22,Male,Single,Journalism,Referral,Rural,PhD,22550.0,Employed,Medium,Arts,79.2,6.123318605,4.0,0.08,1,5,2.5,25000,2020,2
STUD_61,19,Female,Single,Education,Referral,Suburban,Bachelor,99836.0,Unemployed,High,Engineering,61.8,6.435799963333334,0.0,3.57,1,5,2.5,25000,2021,3
STUD_30,30,Female,Widowed,Education,Online,Rural,High School,97166.0,Unemployed,Medium,Arts,95.0,4.321886863333334,8.0,5.603448359,0,5,2.5,25000,2018,2
STUD_192,26,Female,Divorced,Technologies,In-person,Suburban,Bachelor,119411.0,Unemployed,Medium,Engineering,89.3,5.3586601683333335,1.75,2.14,1,5,2.5,25000,2020,2
STUD_498,23,Female,Divorced,Education,In-person,Suburban,Bachelor,58390.0,Unemployed,Medium,Science,69.3,4.039108271666667,2.5,0.11,1,5,2.5,25000,2018,2
STUD_153,24,Male,Married,Social Service,In-person,Suburban,Bachelor,92461.0,Unemployed,High,Business,67.8,4.773251551666667,2.67,2.13,0,5,2.5,25000,2020,3
STUD_142,19,Female,Married,Nursing,Referral,Rural,Bachelor,25910.0,Employed,High,Arts,61.0,6.143896841666666,8.0,5.468586623,1,5,2.5,25000,2021,3
STUD_472,25,Male,Single,Agronomy,In-person,Rural,PhD,89348.0,Employed,Low,Engineering,87.0,5.787224345,1.0,2.33,1,5,2.5,25000,2018,1
STUD_175,30,Male,Married,Social Service,In-person,Rural,PhD,76526.0,Part-time,Medium,Science,72.3,4.279460451666666,1.14,2.53,1,5,2.5,25000,2017,2
STUD_13,25,Male,Single,Nursing,In-person,Urban,Bachelor,179712.0,Part-time,High,Business,89.6,9.998223388333333,0.75,1.55,0,5,2.5,25000,2019,3
STUD_213,20,Male,Divorced,Journalism,Online,Suburban,High School,102802.0,Part-time,Medium,Business,76.5,3.8091207266666665,1.5,0.78,0,5,2.5,25000,2021,2
STUD_264,29,Female,Divorced,Technologies,In-person,Rural,Bachelor,27219.0,Unemployed,High,Engineering,92.7,5.997363403333333,0.12,0.87,1,5,2.5,25000,2017,3
STUD_82,25,Female,Divorced,Technologies,Referral,Rural,High School,57459.0,Part-time,Medium,Science,75.5,4.050984386666666,1.5,1.65,0,5,2.5,25000,2021,2
STUD_126,30,Female,Divorced,Journalism,In-person,Suburban,PhD,42416.0,Unemployed,Medium,Arts,62.0,3.9907782033333334,0.5,3.7,0,5,2.5,25000,2018,2
STUD_185,23,Male,Divorced,Social Service,Online,Suburban,Bachelor,109376.0,Unemployed,Low,Business,85.2,4.192266865,7.0,5.437596177,0,5,2.5,25000,2020,1
STUD_325,24,Male,Married,Nursing,Online,Rural,Bachelor,46010.0,Part-time,High,Arts,89.8,5.431065771666667,1.17,2.57,1,5,2.5,25000,2020,3
STUD_77,27,Male,Married,Education,Referral,Rural,Bachelor,49424.0,Employed,Medium,Business,92.8,3.8587022083333333,1.33,2.43,0,5,2.5,25000,2020,2
STUD_120,29,Female,Widowed,Design,Referral,Rural,Bachelor,69938.0,Part-time,Low,Business,67.3,6.161328495,2.33,2.27,0,5,2.5,25000,2017,1
STUD_224,27,Female,Widowed,Management,Referral,Urban,Bachelor,61384.0,Employed,High,Engineering,87.9,5.427959293333333,8.0,0.04,0,5,2.5,25000,2018,3
STUD_463,24,Female,Widowed,Design,Online,Suburban,PhD,27706.0,Unemployed,Medium,Science,68.2,4.678756021666667,4.0,1.91,0,5,2.5,25000,2019,2
STUD_226,26,Female,Married,Education,In-person,Rural,Bachelor,119808.0,Employed,Medium,Business,84.3,6.021327458333333,1.75,2.04,1,5,2.5,25000,2021,2
STUD_379,22,Female,Married,Technologies,Referral,Suburban,High School,95400.0,Employed,High,Science,68.3,4.221305375,0.25,3.68,0,5,2.5,25000,2018,3
STUD_11,30,Female,Married,Agronomy,Online,Suburban,High School,179712.0,Unemployed,Medium,Arts,76.4,9.998223388333333,1.0,1.1,1,5,2.5,25000,2020,2
STUD_82,25,Female,Divorced,Technologies,Referral,Rural,High School,57459.0,Part-time,Medium,Science,75.5,4.050984386666666,1.5,1.65,0,5,2.5,25000,2021,2
STUD_156,24,Male,Married,Agronomy,In-person,Suburban,PhD,102241.0,Part-time,High,Engineering,70.1,5.348226528333333,2.0,0.93,1,5,2.5,25000,2019,3
STUD_122,23,Female,Single,Nursing,Referral,Suburban,PhD,78472.0,Employed,Medium,Engineering,90.7,3.8668304833333327,1.0,2.66,0,5,2.5,25000,2018,2
STUD_71,19,Female,Divorced,Nursing,Online,Urban,High School,118657.0,Employed,Low,Arts,72.0,4.069255058333334,1.6,2.39,1,5,2.5,25000,2017,1
STUD_432,19,Female,Single,Agronomy,In-person,Rural,PhD,46623.0,Unemployed,Low,Engineering,72.0,6.032387976666667,0.88,2.14,1,5,2.5,25000,2017,1
STUD_414,28,Male,Married,Journalism,Online,Rural,Master,57209.0,Unemployed,Low,Business,65.4,6.122190436666667,0.12,1.08,0,5,2.5,25000,2018,1
STUD_310,21,Male,Widowed,Agronomy,Online,Urban,Master,85499.0,Part-time,Medium,Arts,91.3,6.643234726666667,0.83,0.76,1,5,2.5,25000,2019,2
STUD_117,20,Female,Single,Education,In-person,Rural,PhD,31260.0,Part-time,Low,Science,82.3,3.786838483333333,0.5,3.36,1,5,2.5,25000,2021,1
STUD_360,19,Male,Married,Technologies,Referral,Urban,PhD,35181.0,Part-time,Medium,Engineering,68.7,3.45112297,1.14,0.8,1,5,2.5,25000,2018,2
STUD_225,29,Male,Divorced,Design,Referral,Suburban,Bachelor,21545.0,Part-time,High,Arts,96.2,6.077704755000001,1.33,0.41,1,5,2.5,25000,2021,3
STUD_25,26,Female,Divorced,Social Service,Online,Urban,Bachelor,116214.0,Employed,Low,Arts,77.1,5.247602061666666,0.0,3.12,1,5,2.5,25000,2018,1
STUD_147,18,Male,Divorced,Design,Online,Rural,Bachelor,117620.0,Unemployed,Low,Engineering,65.9,6.2809067516666675,0.4,0.66,1,5,2.5,25000,2021,1
STUD_481,20,Male,Single,Nursing,In-person,Rural,Master,21746.0,Unemployed,High,Arts,85.9,4.903326601666667,1.0,3.77,0,5,2.5,25000,2020,3
STUD_35,21,Male,Married,Journalism,Referral,Rural,High School,114786.0,Part-time,Low,Engineering,89.7,5.86647266,1.4,1.26,0,5,2.5,25000,2019,1
STUD_128,24,Female,Divorced,Education,Online,Rural,High School,72928.0,Employed,Medium,Business,78.1,5.935262285,0.0,1.13,0,5,2.5,25000,2018,2
STUD_256,25,Female,Married,Education,In-person,Urban,Master,110641.0,Employed,High,Science,72.8,5.137532968333333,2.0,0.42,1,5,2.5,25000,2019,3
STUD_18,19,Male,Divorced,Management,Referral,Urban,PhD,85758.0,Part-time,Low,Science,83.4,6.063551436666667,0.2,0.26,0,5,2.5,25000,2018,1
STUD_282,22,Male,Married,Education,In-person,Suburban,Bachelor,116419.0,Unemployed,Low,Science,62.7,4.727421845,0.6,2.85,1,5,2.5,25000,2017,1
STUD_460,27,Male,Single,Design,In-person,Suburban,High School,86606.0,Part-time,Low,Science,73.7,3.4944503816666668,0.4,0.66,0,5,2.5,25000,2018,1
STUD_475,25,Male,Divorced,Design,In-person,Rural,PhD,31927.0,Unemployed,High,Engineering,90.9,4.25969422,0.75,1.04,1,5,2.5,25000,2021,3
STUD_197,25,Male,Widowed,Nursing,In-person,Rural,High School,99102.0,Employed,Low,Business,96.4,5.757986643333334,1.0,2.14,1,5,2.5,25000,2021,1
STUD_280,26,Male,Widowed,Design,In-person,Urban,Bachelor,26490.0,Part-time,Low,Arts,64.5,6.248065073333333,5.0,0.83,0,5,2.5,25000,2018,1
STUD_493,22,Female,Widowed,Journalism,In-person,Rural,High School,58169.0,Part-time,High,Business,73.1,5.112252263333334,8.0,5.905523166,1,5,2.5,25000,2018,3
STUD_194,20,Male,Widowed,Technologies,In-person,Suburban,Bachelor,84539.0,Employed,High,Business,83.2,4.385212515,0.14,3.0,0,5,2.5,25000,2019,3
STUD_496,23,Male,Single,Technologies,Online,Suburban,Master,65990.0,Part-time,Low,Engineering,95.1,4.418641873333334,4.0,2.2,1,5,2.5,25000,2019,1
STUD_168,20,Male,Single,Technologies,Referral,Rural,Master,31848.0,Unemployed,High,Arts,92.9,4.852429721666667,0.83,3.29,0,5,2.5,25000,2019,3
STUD_230,27,Female,Divorced,Design,Online,Rural,Master,45525.0,Employed,Medium,Science,88.0,4.705389935,1.17,2.06,0,5,2.5,25000,2019,2
STUD_373,25,Female,Single,Management,Referral,Suburban,High School,86319.0,Part-time,Medium,Engineering,72.0,3.369672733333333,0.0,2.59,0,5,2.5,25000,2018,2
STUD_330,27,Male,Married,Agronomy,In-person,Rural,Bachelor,25528.0,Employed,High,Engineering,75.6,6.231807493333333,1.0,0.13,0,5,2.5,25000,2021,3
STUD_57,48,Female,Single,Agronomy,Referral,Suburban,PhD,23060.0,Part-time,Medium,Engineering,73.5,4.12799408,1.0,1.86,1,5,2.5,25000,2017,2
STUD_234,30,Female,Single,Agronomy,Online,Rural,PhD,62919.0,Part-time,High,Engineering,81.7,5.803384449999999,0.0,0.34,1,5,2.5,25000,2020,3
STUD_411,20,Female,Single,Design,Referral,Urban,Bachelor,33315.0,Unemployed,Medium,Arts,79.0,6.3106111799999995,0.88,2.02,1,5,2.5,25000,2017,2
STUD_22,27,Female,Married,Management,In-person,Urban,PhD,21548.0,Employed,High,Science,76.7,4.834543206666667,1.14,0.64,0,5,2.5,25000,2019,3
STUD_360,19,Male,Married,Technologies,Referral,Urban,PhD,35181.0,Part-time,Medium,Engineering,68.7,3.45112297,1.14,0.8,1,5,2.5,25000,2018,2
STUD_225,29,Male,Divorced,Design,Referral,Suburban,Bachelor,21545.0,Part-time,High,Arts,96.2,6.077704755000001,1.33,0.41,1,5,2.5,25000,2021,3
STUD_25,26,Female,Divorced,Social Service,Online,Urban,Bachelor,116214.0,Employed,Low,Arts,77.1,5.247602061666666,0.0,3.12,1,5,2.5,25000,2018,1
STUD_147,18,Male,Divorced,Design,Online,Rural,Bachelor,117620.0,Unemployed,Low,Engineering,65.9,6.2809067516666675,0.4,0.66,1,5,2.5,25000,2021,1
STUD_481,20,Male,Single,Nursing,In-person,Rural,Master,21746.0,Unemployed,High,Arts,85.9,4.903326601666667,1.0,3.77,0,5,2.5,25000,2020,3
STUD_35,21,Male,Married,Journalism,Referral,Rural,High School,114786.0,Part-time,Low,Engineering,89.7,5.86647266,1.4,1.26,0,5,2.5,25000,2019,1
STUD_128,24,Female,Divorced,Education,Online,Rural,High School,72928.0,Employed,Medium,Business,78.1,5.935262285,0.0,1.13,0,5,2.5,25000,2018,2
STUD_256,25,Female,Married,Education,In-person,Urban,Master,110641.0,Employed,High,Science,72.8,5.137532968333333,2.0,0.42,1,5,2.5,25000,2019,3
STUD_18,19,Male,Divorced,Management,Referral,Urban,PhD,85758.0,Part-time,Low,Science,83.4,6.063551436666667,0.2,0.26,0,5,2.5,25000,2018,1
STUD_282,22,Male,Married,Education,In-person,Suburban,Bachelor,116419.0,Unemployed,Low,Science,62.7,4.727421845,0.6,2.85,1,5,2.5,25000,2017,1
STUD_460,27,Male,Single,Design,In-person,Suburban,High School,86606.0,Part-time,Low,Science,73.7,3.4944503816666668,0.4,0.66,0,5,2.5,25000,2018,1
STUD_475,25,Male,Divorced,Design,In-person,Rural,PhD,31927.0,Unemployed,High,Engineering,90.9,4.25969422,0.75,1.04,1,5,2.5,25000,2021,3
STUD_197,25,Male,Widowed,Nursing,In-person,Rural,High School,99102.0,Employed,Low,Business,96.4,5.757986643333334,1.0,2.14,1,5,2.5,25000,2021,1
STUD_280,26,Male,Widowed,Design,In-person,Urban,Bachelor,26490.0,Part-time,Low,Arts,64.5,6.248065073333333,5.0,0.83,0,5,2.5,25000,2018,1
STUD_493,22,Female,Widowed,Journalism,In-person,Rural,High School,58169.0,Part-time,High,Business,73.1,5.112252263333334,8.0,5.905523166,1,5,2.5,25000,2018,3
STUD_194,20,Male,Widowed,Technologies,In-person,Suburban,Bachelor,84539.0,Employed,High,Business,83.2,4.385212515,0.14,3.0,0,5,2.5,25000,2019,3
STUD_496,23,Male,Single,Technologies,Online,Suburban,Master,65990.0,Part-time,Low,Engineering,95.1,4.418641873333334,4.0,2.2,1,5,2.5,25000,2019,1
STUD_168,20,Male,Single,Technologies,Referral,Rural,Master,31848.0,Unemployed,High,Arts,92.9,4.852429721666667,0.83,3.29,0,5,2.5,25000,2019,3
STUD_230,27,Female,Divorced,Design,Online,Rural,Master,45525.0,Employed,Medium,Science,88.0,4.705389935,1.17,2.06,0,5,2.5,25000,2019,2
STUD_373,25,Female,Single,Management,Referral,Suburban,High School,86319.0,Part-time,Medium,Engineering,72.0,3.369672733333333,0.0,2.59,0,5,2.5,25000,2018,2
STUD_330,27,Male,Married,Agronomy,In-person,Rural,Bachelor,25528.0,Employed,High,Engineering,75.6,6.231807493333333,1.0,0.13,0,5,2.5,25000,2021,3
STUD_57,48,Female,Single,Agronomy,Referral,Suburban,PhD,23060.0,Part-time,Medium,Engineering,73.5,4.12799408,1.0,1.86,1,5,2.5,25000,2017,2
